tile_id,source_image_id,dataset_id,category,wafer_id,modality,split,label,image_path,mask_path,tile_x,tile_y,tile_size,stride,preprocess_id,support_eligible,demo_allowed
miic_partial_normal_test_normal_01157__x00000_y00000_s00448,miic_partial_normal_test_normal_01157,miic_partial,default,,SEM,train,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_01157.jpg,,0,0,448,448,rgb_repeat_v1,True,False
miic_partial_normal_test_normal_01158__x00000_y00000_s00448,miic_partial_normal_test_normal_01158,miic_partial,default,,SEM,train,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_01158.jpg,,0,0,448,448,rgb_repeat_v1,True,False
miic_partial_normal_test_normal_01159__x00000_y00000_s00448,miic_partial_normal_test_normal_01159,miic_partial,default,,SEM,train,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_01159.jpg,,0,0,448,448,rgb_repeat_v1,True,False
miic_partial_normal_test_normal_01160__x00000_y00000_s00448,miic_partial_normal_test_normal_01160,miic_partial,default,,SEM,train,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_01160.jpg,,0,0,448,448,rgb_repeat_v1,True,False
miic_partial_normal_test_normal_01161__x00000_y00000_s00448,miic_partial_normal_test_normal_01161,miic_partial,default,,SEM,validation,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_01161.jpg,,0,0,448,448,rgb_repeat_v1,False,False
miic_partial_normal_test_normal_01162__x00000_y00000_s00448,miic_partial_normal_test_normal_01162,miic_partial,default,,SEM,train,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_01162.jpg,,0,0,448,448,rgb_repeat_v1,True,False
miic_partial_normal_test_normal_01163__x00000_y00000_s00448,miic_partial_normal_test_normal_01163,miic_partial,default,,SEM,test,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_01163.jpg,,0,0,448,448,rgb_repeat_v1,False,False
miic_partial_normal_test_normal_01164__x00000_y00000_s00448,miic_partial_normal_test_normal_01164,miic_partial,default,,SEM,validation,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_01164.jpg,,0,0,448,448,rgb_repeat_v1,False,False
miic_partial_normal_test_normal_01165__x00000_y00000_s00448,miic_partial_normal_test_normal_01165,miic_partial,default,,SEM,train,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_01165.jpg,,0,0,448,448,rgb_repeat_v1,True,False
miic_partial_normal_test_normal_01166__x00000_y00000_s00448,miic_partial_normal_test_normal_01166,miic_partial,default,,SEM,train,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_01166.jpg,,0,0,448,448,rgb_repeat_v1,True,False
miic_partial_normal_test_normal_01167__x00000_y00000_s00448,miic_partial_normal_test_normal_01167,miic_partial,default,,SEM,train,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_01167.jpg,,0,0,448,448,rgb_repeat_v1,True,False
miic_partial_normal_test_normal_01168__x00000_y00000_s00448,miic_partial_normal_test_normal_01168,miic_partial,default,,SEM,validation,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_01168.jpg,,0,0,448,448,rgb_repeat_v1,False,False
miic_partial_normal_test_normal_01169__x00000_y00000_s00448,miic_partial_normal_test_normal_01169,miic_partial,default,,SEM,train,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_01169.jpg,,0,0,448,448,rgb_repeat_v1,True,False
miic_partial_normal_test_normal_01170__x00000_y00000_s00448,miic_partial_normal_test_normal_01170,miic_partial,default,,SEM,train,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_01170.jpg,,0,0,448,448,rgb_repeat_v1,True,False
miic_partial_normal_test_normal_01171__x00000_y00000_s00448,miic_partial_normal_test_normal_01171,miic_partial,default,,SEM,train,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_01171.jpg,,0,0,448,448,rgb_repeat_v1,True,False
miic_partial_normal_test_normal_01172__x00000_y00000_s00448,miic_partial_normal_test_normal_01172,miic_partial,default,,SEM,validation,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_01172.jpg,,0,0,448,448,rgb_repeat_v1,False,False
miic_partial_normal_test_normal_01173__x00000_y00000_s00448,miic_partial_normal_test_normal_01173,miic_partial,default,,SEM,train,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_01173.jpg,,0,0,448,448,rgb_repeat_v1,True,False
miic_partial_normal_test_normal_01174__x00000_y00000_s00448,miic_partial_normal_test_normal_01174,miic_partial,default,,SEM,train,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_01174.jpg,,0,0,448,448,rgb_repeat_v1,True,False
miic_partial_normal_test_normal_01175__x00000_y00000_s00448,miic_partial_normal_test_normal_01175,miic_partial,default,,SEM,test,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_01175.jpg,,0,0,448,448,rgb_repeat_v1,False,False
miic_partial_normal_test_normal_01176__x00000_y00000_s00448,miic_partial_normal_test_normal_01176,miic_partial,default,,SEM,validation,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_01176.jpg,,0,0,448,448,rgb_repeat_v1,False,False
miic_partial_normal_test_normal_01177__x00000_y00000_s00448,miic_partial_normal_test_normal_01177,miic_partial,default,,SEM,test,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_01177.jpg,,0,0,448,448,rgb_repeat_v1,False,False
miic_partial_normal_test_normal_01178__x00000_y00000_s00448,miic_partial_normal_test_normal_01178,miic_partial,default,,SEM,validation,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_01178.jpg,,0,0,448,448,rgb_repeat_v1,False,False
miic_partial_normal_test_normal_01179__x00000_y00000_s00448,miic_partial_normal_test_normal_01179,miic_partial,default,,SEM,train,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_01179.jpg,,0,0,448,448,rgb_repeat_v1,True,False
miic_partial_normal_test_normal_01180__x00000_y00000_s00448,miic_partial_normal_test_normal_01180,miic_partial,default,,SEM,test,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_01180.jpg,,0,0,448,448,rgb_repeat_v1,False,False
miic_partial_normal_test_normal_01181__x00000_y00000_s00448,miic_partial_normal_test_normal_01181,miic_partial,default,,SEM,test,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_01181.jpg,,0,0,448,448,rgb_repeat_v1,False,False
miic_partial_normal_test_normal_01182__x00000_y00000_s00448,miic_partial_normal_test_normal_01182,miic_partial,default,,SEM,train,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_01182.jpg,,0,0,448,448,rgb_repeat_v1,True,False
miic_partial_normal_test_normal_01183__x00000_y00000_s00448,miic_partial_normal_test_normal_01183,miic_partial,default,,SEM,train,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_01183.jpg,,0,0,448,448,rgb_repeat_v1,True,False
miic_partial_normal_test_normal_01184__x00000_y00000_s00448,miic_partial_normal_test_normal_01184,miic_partial,default,,SEM,test,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_01184.jpg,,0,0,448,448,rgb_repeat_v1,False,False
miic_partial_normal_test_normal_01185__x00000_y00000_s00448,miic_partial_normal_test_normal_01185,miic_partial,default,,SEM,validation,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_01185.jpg,,0,0,448,448,rgb_repeat_v1,False,False
miic_partial_normal_test_normal_01186__x00000_y00000_s00448,miic_partial_normal_test_normal_01186,miic_partial,default,,SEM,validation,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_01186.jpg,,0,0,448,448,rgb_repeat_v1,False,False
miic_partial_normal_test_normal_01187__x00000_y00000_s00448,miic_partial_normal_test_normal_01187,miic_partial,default,,SEM,validation,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_01187.jpg,,0,0,448,448,rgb_repeat_v1,False,False
miic_partial_normal_test_normal_01188__x00000_y00000_s00448,miic_partial_normal_test_normal_01188,miic_partial,default,,SEM,test,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_01188.jpg,,0,0,448,448,rgb_repeat_v1,False,False
miic_partial_normal_test_normal_01189__x00000_y00000_s00448,miic_partial_normal_test_normal_01189,miic_partial,default,,SEM,train,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_01189.jpg,,0,0,448,448,rgb_repeat_v1,True,False
miic_partial_normal_test_normal_01190__x00000_y00000_s00448,miic_partial_normal_test_normal_01190,miic_partial,default,,SEM,train,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_01190.jpg,,0,0,448,448,rgb_repeat_v1,True,False
miic_partial_normal_test_normal_01191__x00000_y00000_s00448,miic_partial_normal_test_normal_01191,miic_partial,default,,SEM,train,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_01191.jpg,,0,0,448,448,rgb_repeat_v1,True,False
miic_partial_normal_test_normal_01192__x00000_y00000_s00448,miic_partial_normal_test_normal_01192,miic_partial,default,,SEM,test,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_01192.jpg,,0,0,448,448,rgb_repeat_v1,False,False
miic_partial_normal_test_normal_01193__x00000_y00000_s00448,miic_partial_normal_test_normal_01193,miic_partial,default,,SEM,train,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_01193.jpg,,0,0,448,448,rgb_repeat_v1,True,False
miic_partial_normal_test_normal_01194__x00000_y00000_s00448,miic_partial_normal_test_normal_01194,miic_partial,default,,SEM,test,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_01194.jpg,,0,0,448,448,rgb_repeat_v1,False,False
miic_partial_normal_test_normal_01195__x00000_y00000_s00448,miic_partial_normal_test_normal_01195,miic_partial,default,,SEM,test,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_01195.jpg,,0,0,448,448,rgb_repeat_v1,False,False
miic_partial_normal_test_normal_01196__x00000_y00000_s00448,miic_partial_normal_test_normal_01196,miic_partial,default,,SEM,test,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_01196.jpg,,0,0,448,448,rgb_repeat_v1,False,False
miic_partial_normal_test_normal_01197__x00000_y00000_s00448,miic_partial_normal_test_normal_01197,miic_partial,default,,SEM,train,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_01197.jpg,,0,0,448,448,rgb_repeat_v1,True,False
miic_partial_normal_test_normal_01198__x00000_y00000_s00448,miic_partial_normal_test_normal_01198,miic_partial,default,,SEM,test,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_01198.jpg,,0,0,448,448,rgb_repeat_v1,False,False
miic_partial_normal_test_normal_01199__x00000_y00000_s00448,miic_partial_normal_test_normal_01199,miic_partial,default,,SEM,train,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_01199.jpg,,0,0,448,448,rgb_repeat_v1,True,False
miic_partial_normal_test_normal_01200__x00000_y00000_s00448,miic_partial_normal_test_normal_01200,miic_partial,default,,SEM,train,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_01200.jpg,,0,0,448,448,rgb_repeat_v1,True,False
miic_partial_normal_test_normal_01201__x00000_y00000_s00448,miic_partial_normal_test_normal_01201,miic_partial,default,,SEM,test,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_01201.jpg,,0,0,448,448,rgb_repeat_v1,False,False
miic_partial_normal_test_normal_01202__x00000_y00000_s00448,miic_partial_normal_test_normal_01202,miic_partial,default,,SEM,train,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_01202.jpg,,0,0,448,448,rgb_repeat_v1,True,False
miic_partial_normal_test_normal_01203__x00000_y00000_s00448,miic_partial_normal_test_normal_01203,miic_partial,default,,SEM,train,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_01203.jpg,,0,0,448,448,rgb_repeat_v1,True,False
miic_partial_normal_test_normal_01204__x00000_y00000_s00448,miic_partial_normal_test_normal_01204,miic_partial,default,,SEM,test,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_01204.jpg,,0,0,448,448,rgb_repeat_v1,False,False
miic_partial_normal_test_normal_01205__x00000_y00000_s00448,miic_partial_normal_test_normal_01205,miic_partial,default,,SEM,train,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_01205.jpg,,0,0,448,448,rgb_repeat_v1,True,False
miic_partial_normal_test_normal_01206__x00000_y00000_s00448,miic_partial_normal_test_normal_01206,miic_partial,default,,SEM,validation,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_01206.jpg,,0,0,448,448,rgb_repeat_v1,False,False
miic_partial_normal_test_normal_01207__x00000_y00000_s00448,miic_partial_normal_test_normal_01207,miic_partial,default,,SEM,train,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_01207.jpg,,0,0,448,448,rgb_repeat_v1,True,False
miic_partial_normal_test_normal_01208__x00000_y00000_s00448,miic_partial_normal_test_normal_01208,miic_partial,default,,SEM,test,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_01208.jpg,,0,0,448,448,rgb_repeat_v1,False,False
miic_partial_normal_test_normal_01209__x00000_y00000_s00448,miic_partial_normal_test_normal_01209,miic_partial,default,,SEM,train,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_01209.jpg,,0,0,448,448,rgb_repeat_v1,True,False
miic_partial_normal_test_normal_01210__x00000_y00000_s00448,miic_partial_normal_test_normal_01210,miic_partial,default,,SEM,train,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_01210.jpg,,0,0,448,448,rgb_repeat_v1,True,False
miic_partial_normal_test_normal_01211__x00000_y00000_s00448,miic_partial_normal_test_normal_01211,miic_partial,default,,SEM,train,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_01211.jpg,,0,0,448,448,rgb_repeat_v1,True,False
miic_partial_normal_test_normal_01212__x00000_y00000_s00448,miic_partial_normal_test_normal_01212,miic_partial,default,,SEM,train,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_01212.jpg,,0,0,448,448,rgb_repeat_v1,True,False
miic_partial_normal_test_normal_01213__x00000_y00000_s00448,miic_partial_normal_test_normal_01213,miic_partial,default,,SEM,train,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_01213.jpg,,0,0,448,448,rgb_repeat_v1,True,False
miic_partial_normal_test_normal_01214__x00000_y00000_s00448,miic_partial_normal_test_normal_01214,miic_partial,default,,SEM,train,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_01214.jpg,,0,0,448,448,rgb_repeat_v1,True,False
miic_partial_normal_test_normal_01215__x00000_y00000_s00448,miic_partial_normal_test_normal_01215,miic_partial,default,,SEM,validation,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_01215.jpg,,0,0,448,448,rgb_repeat_v1,False,False
miic_partial_normal_test_normal_01216__x00000_y00000_s00448,miic_partial_normal_test_normal_01216,miic_partial,default,,SEM,validation,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_01216.jpg,,0,0,448,448,rgb_repeat_v1,False,False
miic_partial_normal_test_normal_01217__x00000_y00000_s00448,miic_partial_normal_test_normal_01217,miic_partial,default,,SEM,test,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_01217.jpg,,0,0,448,448,rgb_repeat_v1,False,False
miic_partial_normal_test_normal_01218__x00000_y00000_s00448,miic_partial_normal_test_normal_01218,miic_partial,default,,SEM,train,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_01218.jpg,,0,0,448,448,rgb_repeat_v1,True,False
miic_partial_normal_test_normal_01219__x00000_y00000_s00448,miic_partial_normal_test_normal_01219,miic_partial,default,,SEM,test,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_01219.jpg,,0,0,448,448,rgb_repeat_v1,False,False
miic_partial_normal_test_normal_01220__x00000_y00000_s00448,miic_partial_normal_test_normal_01220,miic_partial,default,,SEM,train,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_01220.jpg,,0,0,448,448,rgb_repeat_v1,True,False
miic_partial_normal_test_normal_01221__x00000_y00000_s00448,miic_partial_normal_test_normal_01221,miic_partial,default,,SEM,test,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_01221.jpg,,0,0,448,448,rgb_repeat_v1,False,False
miic_partial_normal_test_normal_01222__x00000_y00000_s00448,miic_partial_normal_test_normal_01222,miic_partial,default,,SEM,validation,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_01222.jpg,,0,0,448,448,rgb_repeat_v1,False,False
miic_partial_normal_test_normal_01223__x00000_y00000_s00448,miic_partial_normal_test_normal_01223,miic_partial,default,,SEM,train,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_01223.jpg,,0,0,448,448,rgb_repeat_v1,True,False
miic_partial_normal_test_normal_01224__x00000_y00000_s00448,miic_partial_normal_test_normal_01224,miic_partial,default,,SEM,train,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_01224.jpg,,0,0,448,448,rgb_repeat_v1,True,False
miic_partial_normal_test_normal_01225__x00000_y00000_s00448,miic_partial_normal_test_normal_01225,miic_partial,default,,SEM,test,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_01225.jpg,,0,0,448,448,rgb_repeat_v1,False,False
miic_partial_normal_test_normal_01226__x00000_y00000_s00448,miic_partial_normal_test_normal_01226,miic_partial,default,,SEM,validation,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_01226.jpg,,0,0,448,448,rgb_repeat_v1,False,False
miic_partial_normal_test_normal_01227__x00000_y00000_s00448,miic_partial_normal_test_normal_01227,miic_partial,default,,SEM,train,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_01227.jpg,,0,0,448,448,rgb_repeat_v1,True,False
miic_partial_normal_test_normal_01228__x00000_y00000_s00448,miic_partial_normal_test_normal_01228,miic_partial,default,,SEM,train,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_01228.jpg,,0,0,448,448,rgb_repeat_v1,True,False
miic_partial_normal_test_normal_01229__x00000_y00000_s00448,miic_partial_normal_test_normal_01229,miic_partial,default,,SEM,validation,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_01229.jpg,,0,0,448,448,rgb_repeat_v1,False,False
miic_partial_normal_test_normal_01230__x00000_y00000_s00448,miic_partial_normal_test_normal_01230,miic_partial,default,,SEM,train,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_01230.jpg,,0,0,448,448,rgb_repeat_v1,True,False
miic_partial_normal_test_normal_01231__x00000_y00000_s00448,miic_partial_normal_test_normal_01231,miic_partial,default,,SEM,test,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_01231.jpg,,0,0,448,448,rgb_repeat_v1,False,False
miic_partial_normal_test_normal_01232__x00000_y00000_s00448,miic_partial_normal_test_normal_01232,miic_partial,default,,SEM,validation,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_01232.jpg,,0,0,448,448,rgb_repeat_v1,False,False
miic_partial_normal_test_normal_01233__x00000_y00000_s00448,miic_partial_normal_test_normal_01233,miic_partial,default,,SEM,train,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_01233.jpg,,0,0,448,448,rgb_repeat_v1,True,False
miic_partial_normal_test_normal_01234__x00000_y00000_s00448,miic_partial_normal_test_normal_01234,miic_partial,default,,SEM,test,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_01234.jpg,,0,0,448,448,rgb_repeat_v1,False,False
miic_partial_normal_test_normal_01235__x00000_y00000_s00448,miic_partial_normal_test_normal_01235,miic_partial,default,,SEM,train,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_01235.jpg,,0,0,448,448,rgb_repeat_v1,True,False
miic_partial_normal_test_normal_01236__x00000_y00000_s00448,miic_partial_normal_test_normal_01236,miic_partial,default,,SEM,validation,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_01236.jpg,,0,0,448,448,rgb_repeat_v1,False,False
miic_partial_normal_test_normal_01237__x00000_y00000_s00448,miic_partial_normal_test_normal_01237,miic_partial,default,,SEM,test,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_01237.jpg,,0,0,448,448,rgb_repeat_v1,False,False
miic_partial_normal_test_normal_01238__x00000_y00000_s00448,miic_partial_normal_test_normal_01238,miic_partial,default,,SEM,train,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_01238.jpg,,0,0,448,448,rgb_repeat_v1,True,False
miic_partial_normal_test_normal_01239__x00000_y00000_s00448,miic_partial_normal_test_normal_01239,miic_partial,default,,SEM,test,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_01239.jpg,,0,0,448,448,rgb_repeat_v1,False,False
miic_partial_normal_test_normal_01240__x00000_y00000_s00448,miic_partial_normal_test_normal_01240,miic_partial,default,,SEM,validation,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_01240.jpg,,0,0,448,448,rgb_repeat_v1,False,False
miic_partial_normal_test_normal_01241__x00000_y00000_s00448,miic_partial_normal_test_normal_01241,miic_partial,default,,SEM,validation,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_01241.jpg,,0,0,448,448,rgb_repeat_v1,False,False
miic_partial_normal_test_normal_01242__x00000_y00000_s00448,miic_partial_normal_test_normal_01242,miic_partial,default,,SEM,train,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_01242.jpg,,0,0,448,448,rgb_repeat_v1,True,False
miic_partial_normal_test_normal_01243__x00000_y00000_s00448,miic_partial_normal_test_normal_01243,miic_partial,default,,SEM,test,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_01243.jpg,,0,0,448,448,rgb_repeat_v1,False,False
miic_partial_normal_test_normal_01244__x00000_y00000_s00448,miic_partial_normal_test_normal_01244,miic_partial,default,,SEM,validation,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_01244.jpg,,0,0,448,448,rgb_repeat_v1,False,False
miic_partial_normal_test_normal_01245__x00000_y00000_s00448,miic_partial_normal_test_normal_01245,miic_partial,default,,SEM,train,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_01245.jpg,,0,0,448,448,rgb_repeat_v1,True,False
miic_partial_normal_test_normal_01246__x00000_y00000_s00448,miic_partial_normal_test_normal_01246,miic_partial,default,,SEM,test,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_01246.jpg,,0,0,448,448,rgb_repeat_v1,False,False
miic_partial_normal_test_normal_01247__x00000_y00000_s00448,miic_partial_normal_test_normal_01247,miic_partial,default,,SEM,validation,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_01247.jpg,,0,0,448,448,rgb_repeat_v1,False,False
miic_partial_normal_test_normal_01248__x00000_y00000_s00448,miic_partial_normal_test_normal_01248,miic_partial,default,,SEM,train,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_01248.jpg,,0,0,448,448,rgb_repeat_v1,True,False
miic_partial_normal_test_normal_01249__x00000_y00000_s00448,miic_partial_normal_test_normal_01249,miic_partial,default,,SEM,validation,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_01249.jpg,,0,0,448,448,rgb_repeat_v1,False,False
miic_partial_normal_test_normal_01250__x00000_y00000_s00448,miic_partial_normal_test_normal_01250,miic_partial,default,,SEM,train,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_01250.jpg,,0,0,448,448,rgb_repeat_v1,True,False
miic_partial_normal_test_normal_01251__x00000_y00000_s00448,miic_partial_normal_test_normal_01251,miic_partial,default,,SEM,validation,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_01251.jpg,,0,0,448,448,rgb_repeat_v1,False,False
miic_partial_normal_test_normal_01252__x00000_y00000_s00448,miic_partial_normal_test_normal_01252,miic_partial,default,,SEM,test,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_01252.jpg,,0,0,448,448,rgb_repeat_v1,False,False
miic_partial_normal_test_normal_01253__x00000_y00000_s00448,miic_partial_normal_test_normal_01253,miic_partial,default,,SEM,test,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_01253.jpg,,0,0,448,448,rgb_repeat_v1,False,False
miic_partial_normal_test_normal_01254__x00000_y00000_s00448,miic_partial_normal_test_normal_01254,miic_partial,default,,SEM,train,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_01254.jpg,,0,0,448,448,rgb_repeat_v1,True,False
miic_partial_normal_test_normal_01255__x00000_y00000_s00448,miic_partial_normal_test_normal_01255,miic_partial,default,,SEM,validation,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_01255.jpg,,0,0,448,448,rgb_repeat_v1,False,False
miic_partial_normal_test_normal_01256__x00000_y00000_s00448,miic_partial_normal_test_normal_01256,miic_partial,default,,SEM,train,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_01256.jpg,,0,0,448,448,rgb_repeat_v1,True,False
miic_partial_normal_test_normal_01257__x00000_y00000_s00448,miic_partial_normal_test_normal_01257,miic_partial,default,,SEM,test,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_01257.jpg,,0,0,448,448,rgb_repeat_v1,False,False
miic_partial_normal_test_normal_01258__x00000_y00000_s00448,miic_partial_normal_test_normal_01258,miic_partial,default,,SEM,validation,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_01258.jpg,,0,0,448,448,rgb_repeat_v1,False,False
miic_partial_normal_test_normal_01259__x00000_y00000_s00448,miic_partial_normal_test_normal_01259,miic_partial,default,,SEM,train,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_01259.jpg,,0,0,448,448,rgb_repeat_v1,True,False
miic_partial_normal_test_normal_01260__x00000_y00000_s00448,miic_partial_normal_test_normal_01260,miic_partial,default,,SEM,validation,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_01260.jpg,,0,0,448,448,rgb_repeat_v1,False,False
miic_partial_normal_test_normal_01261__x00000_y00000_s00448,miic_partial_normal_test_normal_01261,miic_partial,default,,SEM,test,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_01261.jpg,,0,0,448,448,rgb_repeat_v1,False,False
miic_partial_normal_test_normal_01262__x00000_y00000_s00448,miic_partial_normal_test_normal_01262,miic_partial,default,,SEM,train,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_01262.jpg,,0,0,448,448,rgb_repeat_v1,True,False
miic_partial_normal_test_normal_01263__x00000_y00000_s00448,miic_partial_normal_test_normal_01263,miic_partial,default,,SEM,validation,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_01263.jpg,,0,0,448,448,rgb_repeat_v1,False,False
miic_partial_normal_test_normal_01264__x00000_y00000_s00448,miic_partial_normal_test_normal_01264,miic_partial,default,,SEM,train,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_01264.jpg,,0,0,448,448,rgb_repeat_v1,True,False
miic_partial_normal_test_normal_01265__x00000_y00000_s00448,miic_partial_normal_test_normal_01265,miic_partial,default,,SEM,validation,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_01265.jpg,,0,0,448,448,rgb_repeat_v1,False,False
miic_partial_normal_test_normal_01266__x00000_y00000_s00448,miic_partial_normal_test_normal_01266,miic_partial,default,,SEM,train,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_01266.jpg,,0,0,448,448,rgb_repeat_v1,True,False
miic_partial_normal_test_normal_01267__x00000_y00000_s00448,miic_partial_normal_test_normal_01267,miic_partial,default,,SEM,train,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_01267.jpg,,0,0,448,448,rgb_repeat_v1,True,False
miic_partial_normal_test_normal_01268__x00000_y00000_s00448,miic_partial_normal_test_normal_01268,miic_partial,default,,SEM,train,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_01268.jpg,,0,0,448,448,rgb_repeat_v1,True,False
